"Drive Speed, n",Unit,Leakage Filter Clog,"Leakage Flow, QL",Unit,Main Flow Filter Clog,"Main Flow, Q ",Unit,Pilot_X1,Unit,Pilot_X2,Unit,"Pressure Remote, G",Unit,Pressure_A,Unit,Pressure _B,Unit,Recirculation Filter Clog
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,2.175,l/min,0.235,bar,0.025,bar,0,bar,2.8,bar,2.216666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,2.175,l/min,0.235,bar,0.025,bar,0,bar,2.8,bar,2.066666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,2.175,l/min,0.235,bar,0.025,bar,0,bar,2.8,bar,2.066666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,2.175,l/min,0.235,bar,0.025,bar,0,bar,2.8,bar,2.066666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,2.175,l/min,0.235,bar,0.025,bar,0,bar,2.8,bar,2.066666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.235,bar,0.025,bar,0,bar,2.8,bar,2.066666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.8,bar,2.066666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.8,bar,2.066666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.8,bar,2.066666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.8,bar,2.066666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.8,bar,2.066666667,bar,FALSE
1.339466667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.95,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.2125,bar,0.025,bar,0,bar,2.65,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.2125,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
0.7556166667,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.2125,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,2.066666667,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.725,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.19,bar,0.025,bar,0,bar,2.516666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.19,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.19,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.19,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.19,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.19,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.366666667,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.525,l/min,0.1725,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.233333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.933333333,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.3,l/min,0.15,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,2.083333333,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1275,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1025,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1025,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1025,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1025,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1025,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1025,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1025,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1025,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
0.852925,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1025,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
1.436775,rpm,FALSE,0.0125,l/min,FALSE,1.05,l/min,0.1025,bar,0.025,bar,0.1333333333,bar,1.95,bar,1.75,bar,FALSE
